0,0
0,0
0,0
0,0
0,0
2158.521150793886,3841.3105891133296
2163.1370761394223,3838.7720683015777
2175.466397246958,3831.990771632832
2191.613626593538,3823.109572771808
2208.5930515644204,3813.770654838858
2225.571888277523,3804.4320604558
2235.2735143741065,3799.096032287147
2235.2735143741065,3799.096032287147
